id,sentencia original,label,len_chars,len_words
810872568890687488,Oye si sobretodo eso de trabajar duro! 2017 se viene con grandes cosas! Porque siempre…,NEU,87,15
817825398675283968,@balucorp ni has estado feo,P,27,5
770226078535315456,Quiero que te fijes en mi interior pero me pongo unas tetas de talla cien y el escote más grande que haya,N,105,22
817640807859703808,Alguna serie buena? No? Ninguna?,NEU,32,5
770746453262229504,pa kuando la siguiente temporada de Juego de Tronos,N,51,9
770399109593325572,"@LittleWhore666 casco viejo, al final de somera",NEU,47,7
770941295883853824,Muchas gracias por este fantástico post  @conelmorrofino,P,56,7
818949707074600961,@nicocmadrid ¡Estamos de acuerdo contigo Nico!,P,46,6
771434955733884930,@LleonardPler ¡Ya ves! Eso es fundamental,NEU,41,6
770261287007875072,"A principios de Septiembre saldrá mi nuevo tema en forma de vídeo, ya tengo ganas de que lo escuchéis!",P,102,19
810976870200184833,Lunes de lentejas y yo extrañando el espesado,N,45,8
769633726254972928,BABY @BlasAuryn #FollowSpree. y la suerte de la semana pasada???  esto sería demasiado grande para mi.,N,102,16
769020280475947008,No me dejan irme tranquilo,N,26,5
779569425573818369,"Fijo a esa mae algún famoso le dijo algo, entonces por eso se cree la mas rica y solicitada del puerto, es mi opinión",NEU,117,24
760715780732354561,@itsdylanjos yo solo las cucas,NEU,30,5
787884644846833664,"Hoy por fin no cene comida de la calle, hoy fuimos a walmart y comprams para que yo le hiciera de cenar, dsps de toda la semana cenar mal",P,137,29
770996737121087492,@oh_gabi genial! Ahora ya mucho mejor que con las tres primeras aún así todavía hay cosas que pulir,P,99,18
810852581723357184,Justo hoy tenia que amanecer enfermo,N,36,6
800885510575104001,Los anuncios de TV de posgrados de mi alma mater son tan malos.,N,63,13
771028182862536704,Queréis que os ponga stream en 10 minutos con el McCree de mi equipo será un stream cortito de 2 horas ^^,NEU,105,22
810540437819760642,Ayer me dieron una botella y le pegue un trago pensando que era yin o Fresca gracias marifer,N,92,18
775389008545325059,Bonito cuando pasan a fumigar,N,29,5
809599585001816064,"@LisethBriceno rajado que si, lo voy a extrañar un poquito",N,58,10
807242670267596800,"soy la mejor amiga secreta de la vida, quiero el regalo que voy a dar",P,69,15
817579379870093312,@Fershymp es un lamentable reflejo de la realidad y el nivel de educación que impera en México,N,94,17
759880212985344002,Tiene gracia porque es mixta,P,28,5
815797983526563841,#este2017 la historia tiene que cambiar prometo hacer lo posible por tener novia este año,NEU,89,15
792688322158137344,Uno se levanta para jugar al fútbol y la gente va por la calle disfrazada saliendo del boliche,NEU,94,18
817475027155255304,Me quede vestida y alborotada.,N,30,5
801548408452423681,Se fue a Rusia tio,N,18,5
768029086807629824,@mrswxllace tres tristes trokistas pican piedra en un gulag,N,59,9
772946556299440129,Pero cada vez lo tengo más claro,NEU,32,7
761932038349946880,@AlmaHistorica doy fe son espectaculares!!,P,42,5
768063661541851137,@prxttytimebomb @emimartinez_98 Si es que odio a muerte a la nueva Harley que quieres,N,85,14
812910113963048960,"Feliz navidad, feliz navidad, feliz navidad y feliz navidad",P,59,9
799439171907678208,"@lghostfive ¿estás bien o estás ahí por alguien más? lo que sea que fuese, espero de todo corazón que no sea nada grave del todo",P,128,25
769984290969051137,"Me está molando bastante el rollo este del knifing, encima los tricks con balístico no se me dan nada mal",P,105,20
767966350824312832,@michellecrecida y las galletas? Buenos días Michelle,NEU,53,7
770642621966520320,".@DavidCpsberga @goslum Vamos, que usted es el portavoz de 2 millones de personas. Una inmensa... minoría. ¿Le molesta la ""minorización""?",N,137,20
791724295089221632,Aunque intento no ver todos los episodios seguidos porque ya se acaba,NEU,69,12
802721540076761090,"Hoy hice el gol de mi vida, perdimos 8-1 pero hice el gol de mi vida",P,68,16
816038188607242240,Ser productora radiofónica es lo mejor de la vida,P,49,9
773545957191540736,"No estoy aburrida -Estás aburrida - No -Si,  reconocelo - Vale estoy aburrida de verte ver la tele -.. Por que haces esto? -Por que me abu+",N,139,27
803219303818559488,"@Vane_Arcia Sí, era justo y necesario. Lo hice y me siento mejor",P,64,12
811436261059792896,@AmorAKilates @Roocio_Mk si me pasa lo mismo!,NEU,45,7
758130749593772032,Estoy twitteando mucho para olvidarme que cerca de casa esta lleno de cosas voladas y tengo el mar a punto de romperme la ventana,N,129,24
815709772901216256,De verdad yo no creo estar tan delgada como dicen que estoy y menos despues de todo lo que he tragado este mes,N,110,23
767764798738206721,Ya a saber cuando vuelves a hacer un #FollowExpress  lloro @BlasAuryn,N,69,11
768562373472976896,"@Eleder_ Que tampoco ahora mayoría absoluta, eh?",NEU,48,7
769605224612978688,@CelopanYT te hemos echado de menos en la fiesta fin de verano  te podrias haber ido con Ro,N,91,18
805753940373598208,"@flor93_ Buenooo, feliz cumple querida!! Muchos zombies para usted",P,66,9
819026440335130624,Me llenas de notificaciones @Sergecast Jajaja #LasChichisDeFichis,P,65,7
769838964693929984,@carlosmoreno_ch claroooo o a varios solo que ya les vale ... PSOE roto etc,N,75,14
818676710740738048,Extraño los chilaquiles de la FCC,N,33,6
815273007971180547,No es posible que justo hoy me sienta enferma.,N,46,9
809998262782533632,@AntuanetGalvez have fun Antu! Los mejores deseos,P,49,7
817405128521187328,Estoy nerviosa y tengo miedo,N,28,5
802071121084514304,@tvnnoticias No para esa hora. Es devastador el efecto de #OttoCR en mi país en realidad,N,88,16
772530539475693568,@DarkPortu ya ya pero aún así no me convenció,N,45,9
808094744236720128,Dar gracias y reconocer todo lo que tenemos es el primer paso para tener una vida de plenitud y llena de felicidad. Todo lo demás llegará,NEU,137,26
814846166789668864,Solo que me inviten un almuerzito o dos que me quedo misia,NEU,58,12
818708072159817728,@elbajimenez9 o solo simple mente m ignoras,N,43,7
809568060478726147,@AlejandroToledo Congratulations Dr. Alejandro eres orgullo peruano. Dios no te eligió para gobernar porque el congreso esta manchado,P,133,18
802731601276780544,"Mi novio me quiere llevar a una fiesta y yo no quiero, el si es muy dependiente de mi a todos lados quiere ir conmigo #vesolosi",N,127,26
814164609141608448,3 dias para año nuevo y pierdo todo,N,35,8
814195411938381826,"@RecuerdosPeru sus valores ""procatolicos"" no concuerdan con su evidente machismo",N,80,10
817485531265245186,Yo esperaba encontrar un boleto para ir al partido de mis Spurs vs Suns en la CDMX de bajo de mi arbolito,N,105,22
800166145672310785,@elinvisiblesoyo jajaja aquí la confianza virtual,NEU,49,6
809036445566504960,Ayer fue mi primera clase de yoga y amanecí demasiado feliz lo que hace el ejercicio @mariedither @uvaslibres,P,109,18
811611200387575808,Como cuando estás súper triste y pones un playlist de Camila y Ha Ash . Los de la agencia se van a deprimir,N,107,23
777704983705690112,"Misión cumplida del fin de semana, fastidiar a Mario, en broma verdad, hola feo",NEU,79,14
771071874772135938,"Más bonito no puede ser Por cierto,me alegro mucho por la mención https://t.co/NAm5mf5Nz1",P,89,13
813587190772924417,"Desde que tengo uso de razón todos mis fin de año han sido en casa de mi abuelita, este año será distinto y triste, te extraño tanto abu",N,136,28
817524415982407680,La seño que venía leyendo mis tweets me dijo que los leyó sin querer ajajajajaja me siento mal por haberle dedicado mi tweet anterior,N,133,24
786222378288312320,Va estar lindo el veranooo aca,P,30,6
810797881808613376,"Arreglan todo, y listo, no saben como Sr siente la gente detrás de la pantalla, Camila que paso ?? Yo les tenia fe",N,114,23
780052890702475272,Necesito ir a la peluquería pero no quiero ir a un que me deje el pelo horrible como la mayoría,N,95,20
806976009690030080,"me dijeron 'no sos hombre', me llegó al alma",N,44,9
770395034348822529,Estoy en una montaña rusa emocional en la que pilotan mis ovarios. De putis,N,75,14
770189160917458944,@josey_dani ¡Qué pintaza! Tanto la chistorra como el lomo son productos deliciosos. Probaremos vuestra sugerencia en frío y en bocadillo,P,136,20
770787189319925760,A mí nunca me podrán hacer una broma porque no cojo llamadas y menos cuando son ocultas,NEU,87,17
761938992849838081,"@KhaMoreno hahahaha no lo había visto! Pero ojo, me desperté a las 8 y estoy tratando de dormir no puede ser q ste despierto aún",NEU,128,25
762980998762012672,Y las emergencias? La gente que necesita ir a hospitales? Los que esperan cita desde hace años? Ahhh no! Yo apoyo el paro nacional jijis,N,136,25
769855141189132288,"@themindcamp yooooo  seria novato, pero tengo charlas en la recámara",NEU,68,10
814921969502187520,@MemesDelPeru tal cual csm @ClaroPeru hazte una y alarga la vigencia del 4G ilimitado,NEU,85,14
801943267503931392,"Nota a mi mismo: no iniciar una cancion con frases como ""recuerdo el dia en que te conoci"" o "" caminando por las calles de mi barrio """,NEU,134,28
806195232001982465,@BibliotecasCes @PuenteCelsa @mldefran Y luego los chicos nos podrían dar clases de robótica a ños grandes,P,106,16
800512171868360704,#Nunca mas pero q mujer para más insegura Saludos para lizbeth y julver,N,71,13
768568145607024640,Es triste que casi todas mis series acabadas hayan sido porque las han cancelado,N,80,14
771064133060026368,@BernaRios9 @gottabebravery_ yo ya estoy arruinada con tanto verano Berni,N,73,10
816107884698341376,y pues bueno seguiremos mirando pelis de terror,NEU,47,8
804299653063831552,@Silperpetua que lindo no? Buen dia,P,35,6
797144856539910144,"@eunhyukeeprince no te preocupes ^^ como dije...ELF puede hacer lo que quiera, a mi solo me importa SJ",NEU,102,18
809405267582533632,"@MrcdsEatWorld Jaja yo mismo estoy diciendo pues. Pa mañana lo tengo listo. Y sí tengo, pero a veces no quisiera tener #LuzClarito",NEU,130,22
804074641685958657,"Entran a la oficina y dicen ""Sólo les voy a pagar a las que no vienen con escotes pronunciados"".",NEU,96,19
812178946544504833,@sin_queso NOOOO omg siempre me pierdo los mejores fanarts,N,58,9
770914817360195601,@NoEsUnPagaro que te pasa necesitas ayuda? favea si te tienen secuestrada,N,73,11
810670660867526656,Juegos de pólvora y mi perrito asustado,N,39,7
771508327511683072,@avadadobreva ah wno no es que me pase nada es que cuando el Hype está tan alto y se habla tanto tengo la sensación de que ya la he visto,NEU,137,30
760675856326860800,Sólo mi mamá logra por primera vez una cena en paz con TODA la familia Rodríguez Qué feliz soy de tener la madre que tengo,P,122,25
772107361234382848,Antes aún follaba para completar el círculo de cosas básicas en la vida pero ahora tengo a Ander a tomar por culo de lejos,N,122,24
803971670499266561,"@primerafuente1 q increíble, esas historias!!!siempre recibir los favores y sobre de un mismo lugar no? Dar el rhe a un único instituto.",P,136,22
774663839346548736,"le dije a mi mamá si podiamos salir hoy ya que esta re lindo el día y me dice ""tu padre y yo tenemos un cumpleaños hoy""",NEU,119,27
792742175603879936,@delphlexnie la gloria d nuestro padre jesuscrisro estará cobmigo en mi camino,P,78,12
756354568003457024,"@donovanrp excelente, cuando me den el carro lo molesto, igual no conozco a nadie mas q haga Uber asi que el bono es suyo",P,121,24
805044550704234496,Estoy aburrida ... Y nadie esta conectado Bueno CE siempre esta conectad@,NEU,73,12
785448921992663040,@mercitextil Te pedimos disculpas Por favor envianos tu mail de usuario por MD para que el equipo de atención al cliente te contacte.,NEU,133,23
802772270364106753,El año que viene me tengo que volver a hacer el carnè de salud..pero esta vez un poquito diferente,NEU,98,19
770241117992386560,"@anayainfantil @ayuntamientoibi @BibliotecaIbi Sí, perfecto, pero mi duda es si hay límites de edad para presentarse al concurso. Gracias",NEU,137,19
801250704786681856,ustedes saben que mi vida se basa en vistos.,NEU,44,9
771051145032765440,@GamerXtraX Aun no  No tengo algunas legendarias aun,N,52,8
787858728607322112,"Digamos, muy bonito todo, un día super chuzo, todo divino pero mi crush no me dijo feliz cumple",N,95,18
795667710050963456,@leonardodiazpor sos mi James gordeon favorito...,P,49,6
818980577110061056,@sofffiaaa tu que eres chihuahua lo mereces más Haha,P,52,9
808554443847462912,@zabdiel1344 quise hacer un video de momentos junto a ti pero recorde que solo tengo 1 foto,N,91,17
817846495298854913,"Hay días en las que me pongo muy triste, pero no lo demuestro aparte de que a nadie le importa pues a nadie le importa",N,118,25
806331090470313985,"Bueno, Yixing tuvo pocas líneas como siempre, pero no voy a andar de pesada. Al menos no esta vez",NEU,97,19
770724386081046528,"@kikolo777 Pero si tú sólo comes paellas-de-verdad, japo pijo yr a  cosas desas de subir a Instagram, homrepordios",N,114,18
809614008261214209,Viendo al gran #JoselitoYSuOrquesta en #WantanNight lindo jueves @wantannight por @PlusTV6,P,90,11
772440552252014592,"@Mehdi_FCB10 he llorado, me había quedado a medias con el último capítulo de una serie y paaaaaaam qué sufrimiento en latino",N,124,21
768544990595284992,@RoyalDarjeeling Muy mal!!! jajaja mas Geralt de rivia y menos juego de tronos,N,78,13
784712404269760512,No puedo creer que estoy llendo por una hora sola al liceo nono que onda voy por 45 min nada mas mejor no podia ser,P,115,25
787109119249510401,"@RufinaCamejo Ta, ahora te hacés la superada @claraklayton @RichardRead2014",N,75,9
796556024299814912,@absa_lon tenga paz bonito que en esta vida Todo Cuesta.,NEU,56,10
789894203673284608,"entonces si estás así es porque querés, xq sino queres me escribis y liiiiiisto",N,79,14
800556426141659136,estoy apunto de estar feliz pueden creer eso ? yo no !,P,54,12
791402091713597440,@elojodeava 1cm es margen de error!,NEU,35,6
768576032282673152,@Monysito pues pocas cosas más bonitas puedes ver en la vida oye,P,64,12
817433405658894337,"Amigues, estoy muy preocupada: La carretera sigue cerrada, no hay gasolina y los alimentos en mercados se están agotando",N,120,19
779816923462795264,Y estavamos los dos buscando la manera de desir quien de los dos da el primer paso.!! #ESCUCHANDO #DOSOGAS Sola En Casa...,NEU,122,22
772128471271235584,"¿Por qué la gente dice que un país, por ejemplo, México es violento? Digo yo, ¿en qué país no hay violencia? Fíjense en Francia.",N,128,24
768221670255493120,Quiero mogollón a @AlbaBenito99 pero sobretodo por lo rápido que contesta a los wasaps,P,86,14
778842360159559680,"@zeta_dos Ojalá todo sea para bien, pero veo en este gobierno vicios distintos al anterior, pero fallos en fin. Pero ya se verá q pasa.",NEU,135,25
