id,sentencia original,label
818210083486187521,Fragmento del regalo de navidad de mi Mami ELLA SI SABE. Como escribir libros sin escribir ninguno by OSHO,P
815015040692711425,"Mejor me regreso a lee el manga, me cuesta mantenerme optimista justo ahora y tengo ganas de hacer drama. #YAsíaNadieLeAgrado",NEU
"8,1608E+17",la mayoria de amigos han viajado a cancún... pasajes baratos o que onda? o yo soy misio y estoy en Lima,NEU
797294322957910017,"—¿A dónde vas tan maquillada? —A una fiesta, mamá. —¿Eres el payaso? —¡MAMÁAAA! —JAJAJÁ, cállate y hazme reír o no vas. —Ok.",NEU
817096478598500352,"@nashi_awaji claro! Es una trilogía genial aunque depresiva, Pero no se xq ayer cuando dijiste del Kage... tenía una mezcla en mi cabeza",NEU
814471124708900864,"@mariann505 jajajaja dale, hacete la boluda vos jajaja igual a vos nunca se te puede tomar en serio te mando un abrazo desde Perú!",N
798240825457213440,"Mañana voy al estadio me dice un amigo y ganamos, claro le digo aunque Brasil es difícil, no me dice yo gano cuidando carros veste...",NEU
804898468959584256,"Trato de manejar esa sensación de: ""no me soporto a mi misma"" de estos ultimos 2 días ¡qué dolor! Es que no soy yo misma. #malditoandres",NEU
784060086159282176,"Que lindo es tener a la viejita en casa, la extrañé en toda sus formas, desde los gritos por el desorden, hasta su sazón en la comida",P
786791628270735361,"mañana es viernes otra vez, estoy nerviosa por que no sé como me voy a sentir con lo de ukai me voy a poner triste a cada rato",N
758766537922732033,"@Sol_4843 si lo es! pero a mi no me pegó del todo la sentí bien poltergeist, lo cual no quiere decir que sea mala solo que no me ""atrapó""",NEU
809905482253135872,@CarlosCook eso es muy peruano,NEU
812774460428263424,#puraresponde feliz navidad pura pasalo super,NEU
818326111813849090,Ya tengo en mente mi próximo tatuaje,NEU
816368887101014017,Aún no estoy listo para una nueva mamá,N
816429474229186561,"Amigos, me sacaron la mierda hoy pero estoy feliz",NEU
818193450193526784,No tomo alcohol y siento que mi cuerpo esta adormecido,NEU
818578508519653377,hola si quieren ver la historia que publico entren aqui gracias,NEU
818262299962179584,"@pau_2189 siempre la gente es pesada, pero normal Pau, que te llegue",NEU
816997535197827073,Debo dejar de hacer bromas porque cuando hable en serio no me creerán,NEU
817990722343358464,Desde mañana me dedicaré a estudiar y dejaré mis sentimientos amorosos por otro lado,NEU
815316115807207424,"@Angiecava1995 Jajaja nooo, lo digo porque me parece raro ... Sigo sin ánimos de beber",NEU
815419995735855104,"Yo les deseo que sus deseos sean tan fuertes, que se conviertan en voluntad... Feliz 2017!",NEU
814868058749730816,"@Lupalma12 por favor, mis innumerables tweets a las 3,4,5 de la mañana hablando webadas avalan mi reinado",NEU
810084979954880513,"@AndresWieseR cuerito!! Que lo hayas pasado súper grandioso!!! Felices 33, debemos cuidarte más este año!! Edad de cristo!!",NEU
814283725576032256,"@mariellymc noooooooooo y me cuelgo de la imagen para decir lo mismo "" que tan miserable debo ser? """,N
810551752189759488,Bajar mucho de peso y no sentirse contenta. Será porque no fue a base de ejercicios. Un mes y quedé,NEU
816097968109617152,#2AñosDeLegiónHolk Llevo como unos 8 meses Talvez menos o mas no sé Me enseñaron y demostraron que LH es algo magico,P
801267803453915136,"Ahorita estaria en Cañete, luego ica, huacho, Arequipa, cuzco, etc. Tmr es cierto cuando dicen ""si el tren pasas, tienes que cogerlo""",N
815364609007882240,"Lo bueno de mi plan es que tienen Internet ilimitado en 3G y 4G, es ilimitado desde que lo contrate hace 5 años",P
816086395706085377,"Quiero ver todos los caps de la nueva temporada de Sherlock right now, pero luego sufriré esperando 3 años más para la próxima temporada",NEU
795307827204067329,"@esquinabaja si pues, lo publica en su muro sin tu tag e igual todos tus conocidos verán esa foto. jaja ya fue! o tierra tragame!",NEU
797616149949255680,la rompas en el primer año de sozu psdta: y si acabas de mandarnos indirectas por twitter y hablamos por wsp y fb no tengo problemas....,NEU
762033960159436800,"- Amor, ¿vamos a ver la vida secreta de tus muscotas? - Hoy no puedo BB - No tienes dinero no? - No - Misio de mierda.",NEU
776306533961388032,"las parejas crecen codo a codo y es ahí donde se conoce el verdadero amor, a mi no me hables de humildad que de eso nosotros sabemos bien",NEU
779693443815772160,"Acabo de ver a una chica con un saco precioso, tan bonito que me enamoré. Lo malo es que ese saco a mí no me quedaría como a ella",NEU
808728900197027840,@guillevaldes como siempre impecable Guille,P
816210165443792896,Oks no fue buena idea venir,N
818212432778821632,"Espero llegar al work, estoy dms cansada",NEU
816611059385634816,Sólo piensa q diste todo... y duermes tranquila,NEU
815897556953825281,Tuve una pesadilla asquerosa y me he levantado molesta,N
815799462912282624,@ninobracho no reniegues y pasa un super inicio de año,NEU
817924893723521024,@Efrainpuntocom sígueme por ig por allá estoy más activa que aqui,NEU
815345605790826496,Feliz 2017!!! Cachen más y dejen de ser tan aguantad@s por Tuiter,NEU
813465472616267776,"Está dicho!..mi vida es una gran aventura, lleno de emociones, decepciones, ilusiones, sonrisas,",NEU
817701739658776577,@danidiazcordova @Silvia_Dg pero que mejor se dedique a salud pública ella es mi esperanza,NEU
816002765667389441,Me preguntó mi nombre!!! Mi último día e interactúo con Samuel! Vaya suerte la mía,N
815573589692940288,"Recibir el año nuevo sin luz, que sean las 10 y sigamos sin luz #micelmuere #notengobateria",N
816078082398265346,"Regresé de la playa hoy y literal todo el día he dormido, y aún sigo con sueño",NEU
816098946519068672,"#2AñosDeLegiónHolk No importa que seas ""niu"" o ""old"" Si amas a LH , eres bienvenido a mi casa",P
817027542414716928,@PoluxBlack en francia probé un ramen de bolsa que era más rico que Tokyo Ramen llévenme al primer mundo,P
812850279578275840,"No pues, qué chévere a ver si le pasa lo mismo al próximo practicante. Prácticas + Tesis + curso extra.",P
815356886895783936,Creo que mi papá se ha enojado porque le dije que pasaría Año Nuevo con mi mamá y no con él,NEU
818485436721074178,"A ver cuantos extranjeros consignan direcciones falsas, vayan y arrestenlos, cuando uno viaja a otro país te exigen todo, donde y cuando",N
817896287613943810,"@Anthromet Nunca dije que el docente no enseña. Lo que me interesa es el alumno aprenda, por ello el docente orienta el aprendizaje.",NEU
811366570282938368,"Nos falta tanto a los peruanos, se nota que nunca tuvimos una gran emergencia, que ni evacuar sabemos eso tarde o temprano pasa factura",N
799769607921958912,"@magnobolivar 1) wordpress es más pro. 2) Yo tengo un blog, pero mis lectoras son más de estilo upsocl y buzzfeed, eso aún se lee",NEU
800115163919683584,"Me he guardado desde el jueves para salir hoy... y mi mejor amiga me dice: me vino la regla, no la hago. La odio por perra!",N
804225247461470208,Dios no levante la campaña me van a colgar. Ah claro igual no me envían las entradas y ya me estoy por ir  joder ejecutiva ctv,N
781233546514014208,"ayer me dio mi dio mi ataque de panico retrocedi a cuando tenia 5 años, me despertaba sola en cama y comenzaba a gritar pq no habia nadie",NEU
781303184266498049,Y es jvsto en ese preciso instante en el cval le dices a tv papá Qve qvieres ser Dj y al final tome la decicion de mandarte a la mrd,NEU
808478536424165376,malditos ejercicios que colera agggggg,N
813418761667612672,Lindo día con sol. #Chimbote #FelizLunes,P
817991143199752192,"No soy celosa, sólo marcó mi territorio",NEU
818555723118510082,No me quiero ir bueno sí pero no,NEU
816787912633282560,Peeeeeero que necesidad hay para que tanto problema. JAJAJA,NEU
816355389566570496,@jibajawo Espero que para ti tbn sea un buen año.,NEU
818203135113994240,Escuchando soundtracks antiguos... primero en nostalgia y ahora caigo en depresión.,N
815711058941902849,Este cuarto se siente muy vacío sin mis amiguitos y su bulla,N
814630071063429121,@DaMimster es una de las cosas más lindas que te enseña la vida,P
814260865650348032,@SSLopezCano Es recíproco. Y eso que casi nos cae @enanagorda. La que se armaba.,NEU
816486473226735617,@xeilachvr @YurikitoKSP jajaja ya somos un pollito! La próxima semana? a ver que dice @unforesto,NEU
816141416992645120,Mi mamá me acaba de robar mi oso de peluche Pero tengo a mi bello Snorlax,NEU
813051057479749632,"Sin duda, esta fue una noche buena, maravillosa. Compañía, comida y bebida, perfectas. Amo a mi familia.",P
815419525307006976,Por cada detonación de pirotéxnicos a mi Morita parece darle un infarto ¡Terminen de una vez con eso!,NEU
814314645666332672,"@JessicaSolano veras que no es nada grave, mejor ahora que le hagan todo... yo también por San Miguel sola",P
813381967458791424,Gente que tiene las posibilidades de ayudar y no lo hacen por tacaños. Espero que algún día se les regrese,N
815994766102056960,"Como van tus vacaciones camilita? , es cierto que estas en cancun ? Porque no subes mas snapchats? ,te extraño @camilacabello97",NEU
817905673992183809,Lo malo de no saber cocinar es que debes tolerar los suculentos platos preparados por tu hermana o simplemente no comer. #PornFood,N
812531717416386560,"Te amo demasiado!!! Por tu sensualidad , inocencia y belleza...porque pareces tonta pero sé que no lo eres y xq eres joven @ArianaGrande",P
809838306825355264,"Se acabó todo, tantas anécdotas que quedarán en el recuerdo ... no me gusta llorar frente a la gente, ahora que estoy solo imaginense",N
765145649482465280,"Y comenzó el día mas amado y esperado ja ja! ""Lunes"" a comenzar con los dos pies bien puestos en la tierra. Así que adelante!!.",N
809975577537105920,@Fantastiqvs Que pases unas lindas fiestas de fin de año y que el próximo sea mucho mejor para ti y los robots ¡Éxitos en todo Aldo!,NEU
766792860637261824,"Lucero no se vaaaa no se vaaaa, no se vaaaa, Lucero no se va. mañana es el último día de trabajo de una amiga en la chamba.",NEU
763040586395975680,"Ósea les juro por mi vida que estoy en el lugar más caro del mundo en el aereopuerto. 7.50 un café, 18.00 un Sandwich y 12.00 un batido",N
778675524008808448,¡Mi @Isoor_! Extraño tus tuis y TT Aquí jodida con cel de reemplazo - cuento los días para q me den MI equipo y volver a tuitear a full.,N
796869361084534785,@dbmansilla eso dalo por hecho,NEU
817792159915114497,Adiós alcohol fue lindo mientras duro,NEU
809795932023910404,@roxy_peru @AlejandroSanz @Ritmo_Romantica que buena noticia Roxi,P
818551788047470592,Soy una mrd de persona con buenos deseos,NEU
815679656728915968,Un nuevo ciclo y con muchas cosas por realizar,NEU
816386704911147008,En Magdalena pasó Elsa de Frozen o qué? Está nubladazo,NEU
817940166056800256,Lo que decidas hacer. Asegúrate que te haga feliz #EsteVeranoDebería #SerIntenso,NEU
818619080890585089,El mejor #piropo de mi vida «estás #buchisapa y pareces un #kion»,N
813760561028567041,"@Monilict nada peor que tu stalker sea tu colega. Orden de restricción, nomás",N
817080196843139074,"Aahhh bueno, gracias a todos por sus buenas vibras, sí quede para el trabajo",NEU
816034423112105984,Empezamos con un par de problemillas nooooo pero este año hay que ser más +++,NEU
816148254760964096,Que tortura tener que ir al Icpna temprano justo en mi semana de vacaciones del trabajo,N
815395639882170368,@ItsCister y tambien feliz año aun q en mi pais aun no lo sea :V pero igual,NEU
815205950785286144,@Slayer_X @hdanniel hoy juega el Liverpool con el City (y también son las semifinales del futbol americano universitario),NEU
817052226791362560,#DalasCastigos No atendia en clase y la profesora para castigarme me mandaba a trabajar en el campo... maldita profesora,NEU
808850989734313984,PPK hizo una mención especial a todos los jóvenes que marcharon anoche. La lucha no fue en vano. #MensajeALaNación #LaEducaciónSeRespeta,P
816108610136711168,"#2añosdelegiónholk Un año antes no me imagine , que un grupo(El mejor) sea mas importante que muchas cosas en mi vida",NEU
813765182384177152,@BTS_twt yo lo estoy viendo ahora..porque tengo que esperar los subtitulos! ️ pero vale la peno...todo sea por el hermoso de V,NEU
814139290758291458,@jakahatt algún dia se mejorarán las leyes en la parte digital para que se pueda denunciar a quienes aprovechan estos medios para difamar,NEU
809776411762376704,"El problema d la mayoría d tuiteros es q cuando uno comenta creen q es personal. Nada q ver. Hay vida después del Twitter,",NEU
806367998101585920,"l'amour no estará de mi lado y ya hace buen tiempo, pero me llena de calorcito lindo de felicidad ver a mis amigas felices, amando.",P
813570762644815872,"@LightAfterRain_ Ya sé, pásame tu número por interno y yo te paso todo por wpp, de paso que tú también me ayudas con NCT y así",NEU
765914799528091648,"Por lo bonito, lo feliz y lo que hace ilusión. Porque son más las alegrías y ojalá siempre sea así. Porque cada día sea un gran día",NEU
757287355556302848,"Dicen q lo bueno dura poco Aveces pienso q es así y me pone triste,pero recuerdo q mas triste es fijarse en alguien q no se lo merece",N
769180856518864896,Hoy en el micro a una chica se le cayó su celu y el cobrador y una chica gritando de quien era. Lo bueno es que nadie se lo quedó,P
808450635045683201,Que buen inicio de semana,P
800333080326209536,@felibesset @GilmoreGirls esperamos los nuevos capítulos,NEU
814546793358880768,@vanessasaba75 que tengas un lindo jueves ...,NEU
816357377360482304,@joannabolona trankila colorada ya saldra el sol paciencia,NEU
"8,15231E+17","@milatuesta @marisolmelissac @sinparada Las extraño, cuando un skupe grupal",NEU
818318742375387136,"Csmre, es porque no me puse el puto calzón amarillo...¿verdá?",N
818129488949243904,Pasa la noche conmigo bonita y quédate mañana todo el día,NEU
818519533522735105,@mfv7 Ayer la agarré a medias. Aún no veo el episodio completo,NEU
815022061529796608,En serio que feo ir al mall este día. Mañana seguro estará peor.,N
815448665061998592,!Feliz año nuevo! este 2017 sea realmente un año muy lindo y maravilloso ^_^,NEU
817862303060295685,@Zick eres el mejor porfavor saludame en un video de plantas vs zombies heroes porfi,P
817898537237086210,"Ricardito es un buen amigo y su abuelita necesita apoyo. RT por favor, gracias BBVA: 0011-0057-0211103133",P
